"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"entrezgene_id"	"hgnc_symbol"	"description"
"461"	"ENSG00000128052"	17.4698698441305	3.27286823328194	0.501121419048059	4.71051550573886	2.47090999041087e-06	8.09285599174802e-05	3791	"KDR"	"kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]"
"462"	"ENSG00000128242"	58.6842896881759	1.30435057570596	0.482908650588416	2.69948873011039	0.00694461078418654	0.0470288543589796	9514	"GAL3ST1"	"galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24240]"
"463"	"ENSG00000128253"	18.0551114369796	-2.13376384745601	0.558004903355255	-3.69773871424403	0.000217528623603465	0.00326249689157961	10739	"RFPL2"	"ret finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:9979]"
"464"	"ENSG00000128268"	145.638628678625	1.94737113759971	0.483177058175634	4.01303001556305	5.99442875485465e-05	0.0011715536405861	4248	"MGAT3"	"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]"
"465"	"ENSG00000128342"	234.632666534831	2.28651945400745	0.573236885885695	5.31594949289785	1.06102579766112e-07	5.25451550386574e-06	3976	"LIF"	"LIF interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]"
"466"	"ENSG00000128596"	258.056744351528	-1.70478072384666	0.417824370739902	-4.06775335760932	4.7468585301832e-05	0.000973105998687556	64753	"CCDC136"	"coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225]"
"467"	"ENSG00000128602"	55.8611593274884	2.31326580593244	0.524184913741948	4.36789446016488	1.25450085064889e-05	0.000325594762062909	6608	"SMO"	"smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]"
"468"	"ENSG00000128656"	35.0313426396825	-1.48064950159431	0.37950966495864	-3.88860787554095	0.000100820856571436	0.00177586645135518	1123	"CHN1"	"chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]"
"469"	"ENSG00000128683"	6.09208711094244	1.76306011114755	0.567756871829082	2.85394251055782	0.0043180344558102	0.033048953602941	2571	"GAD1"	"glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]"
"470"	"ENSG00000128833"	40.5684954559339	1.50005842413505	0.457092752662676	3.31348209382801	0.000921420068707535	0.0103543093321693	55930	"MYO5C"	"myosin VC [Source:HGNC Symbol;Acc:HGNC:7604]"
"471"	"ENSG00000129450"	25.6869480857904	-1.84606008030499	0.346685618682028	-5.26356729456159	1.41286758746652e-07	6.66167067490462e-06	27180	"SIGLEC9"	"sialic acid binding Ig like lectin 9 [Source:HGNC Symbol;Acc:HGNC:10878]"
"472"	"ENSG00000129474"	164.300753648473	1.23554062773663	0.285720209260198	4.32293515163058	1.53967000555096e-05	0.000388037990708568	84962	"AJUBA"	"ajuba LIM protein [Source:HGNC Symbol;Acc:HGNC:20250]"
"473"	"ENSG00000129993"	341.694923367993	1.77958067160936	0.553393177973698	3.22300640713227	0.00126852716236575	0.0132545275801762	863	"CBFA2T3"	"CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]"
"474"	"ENSG00000130052"	54.1933215372598	2.3986587077845	0.496276131083048	4.76809592556595	1.85975234072001e-06	6.40637975269031e-05	9754	"STARD8"	"StAR related lipid transfer domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19161]"
"475"	"ENSG00000130147"	28.522812246122	2.72848522381247	0.452599625540715	5.6847416563727	1.31010550835521e-08	7.86480314724009e-07	23677	"SH3BP4"	"SH3 domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:10826]"
"476"	"ENSG00000130164"	1280.16840333611	-1.72258762429565	0.384922945103603	-4.50254577095504	6.71442882809507e-06	0.000192342417493592	3949	"LDLR"	"low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]"
"477"	"ENSG00000130202"	81.4165409340347	1.72133464186208	0.478442633281275	3.63188082688909	0.000281363058281761	0.00400743155131077	5819	"NECTIN2"	"nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]"
"478"	"ENSG00000130224"	8.19176608930146	1.97636628864075	0.575513721017024	3.78031539377329	0.000156629818922891	0.00249592373939953	57631	"LRCH2"	"leucine rich repeats and calponin homology domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29292]"
"479"	"ENSG00000130303"	1539.38262744041	-1.09512313849514	0.402406036555743	-2.72558607382403	0.00641874380285933	0.0442610258426299	684	"BST2"	"bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]"
"480"	"ENSG00000130396"	285.035202839168	-1.44683894805019	0.358544607022897	-4.04059278783896	5.3316265082404e-05	0.00106313102321143	4301	"AFDN"	"afadin, adherens junction formation factor [Source:HGNC Symbol;Acc:HGNC:7137]"
"481"	"ENSG00000130487"	302.849183273025	-2.15365455070424	0.256503526577513	-8.3843929570518	5.09881950781145e-17	1.20204669896655e-14	113730	"KLHDC7B"	"kelch domain containing 7B [Source:HGNC Symbol;Acc:HGNC:25145]"
"482"	"ENSG00000130508"	144.981450301516	3.26978605705845	0.501103963059416	6.44537037832186	1.15318448611998e-10	1.12982126795963e-08	7837	"PXDN"	"peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]"
"483"	"ENSG00000130545"	40.3473666353871	-1.91846605472586	0.285084230755239	-6.65916502482558	2.7538758829613e-11	2.99642879726827e-09	92359	"CRB3"	"crumbs cell polarity complex component 3 [Source:HGNC Symbol;Acc:HGNC:20237]"
"484"	"ENSG00000130592"	9372.77311538884	1.20671037684326	0.162174780112101	7.4402915446035	1.00463331070528e-13	1.47641955116116e-11	4046	"LSP1"	"lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]"
"485"	"ENSG00000130595"	479.575058426208	2.38005081437144	0.462012988886786	5.139702434821	2.75173891431878e-07	1.16843067746459e-05	7140	"TNNT3"	"troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]"
"486"	"ENSG00000130635"	130.715988194287	2.25703492379141	0.570291113866691	3.96231479715402	7.42265816288146e-05	0.00139642227383486	1289	"COL5A1"	"collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]"
"487"	"ENSG00000130643"	24.0338814687678	-2.42946683801873	0.542627630799727	-4.41475348305405	1.01125160543685e-05	0.000273110338117503	50632	"CALY"	"calcyon neuron specific vesicular protein [Source:HGNC Symbol;Acc:HGNC:17938]"
"488"	"ENSG00000130768"	14.1641819131996	1.6453125484622	0.57040742808729	2.92719001957694	0.00342039832850853	0.0278856105802612	27293	"SMPDL3B"	"sphingomyelin phosphodiesterase acid like 3B [Source:HGNC Symbol;Acc:HGNC:21416]"
"489"	"ENSG00000130822"	23.9357722872255	2.01795479617222	0.577292990595154	3.70361623026401	0.000212547728824057	0.00320478361009064	139728	"PNCK"	"pregnancy up-regulated nonubiquitous CaM kinase [Source:HGNC Symbol;Acc:HGNC:13415]"
"490"	"ENSG00000130940"	308.357263179137	-1.23905537436031	0.326548288137217	-3.81258553007232	0.000137520617009268	0.00226025170962509	54897	"CASZ1"	"castor zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:26002]"
"491"	"ENSG00000130956"	1057.09812428876	-1.6124051574332	0.177230685656844	-9.09610934049678	9.36257262524138e-20	2.94296866186754e-17	22927	"HABP4"	"hyaluronan binding protein 4 [Source:HGNC Symbol;Acc:HGNC:17062]"
"492"	"ENSG00000131149"	1259.31160648263	1.0102192270148	0.256585132177284	3.9369639092493	8.25190118290224e-05	0.00151097918747123	23199	"GSE1"	"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]"
"493"	"ENSG00000131747"	217.438498962266	1.91347654656463	0.485704558947652	3.95615380325374	7.61661338385279e-05	0.00141992746378383	7153	"TOP2A"	"DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]"
"494"	"ENSG00000131773"	17.1204035115854	1.42002751647588	0.456026592587232	3.02943135657272	0.00245014575519705	0.0217457642084783	10656	"KHDRBS3"	"KH RNA binding domain containing, signal transduction associated 3 [Source:HGNC Symbol;Acc:HGNC:18117]"
"495"	"ENSG00000131831"	67.9477764631	-4.97810872120898	0.399655775671467	-7.9525865707506	1.82657105987373e-15	3.44491301892186e-13	10742	"RAI2"	"retinoic acid induced 2 [Source:HGNC Symbol;Acc:HGNC:9835]"
"496"	"ENSG00000132122"	59.5399689295096	-1.10379233369477	0.356736956327607	-3.08942367421199	0.00200545228208438	0.0188642543840955	54558	"SPATA6"	"spermatogenesis associated 6 [Source:HGNC Symbol;Acc:HGNC:18309]"
"497"	"ENSG00000132321"	14.9528801396523	-2.24580077579463	0.463371076667671	-4.6784354157742	2.89072190184822e-06	9.37289657344254e-05	79781	"IQCA1"	"IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]"
"498"	"ENSG00000132329"	113.580972269945	3.32693074535583	0.416774096492519	7.81133025944481	5.65875212315117e-15	1.00053810977467e-12	10267	"RAMP1"	"receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]"
"499"	"ENSG00000132386"	979.862943042522	2.92149834341424	0.352286067636167	8.26984431228619	1.34134056739687e-16	2.96945803553112e-14	5176	"SERPINF1"	"serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]"
"500"	"ENSG00000132465"	1211.37735520125	-1.47086969171192	0.554691727814606	-4.11705126749196	3.8375073182082e-05	0.000815497329818666	3512	"JCHAIN"	"joining chain of multimeric IgA and IgM [Source:HGNC Symbol;Acc:HGNC:5713]"
"501"	"ENSG00000132561"	22.1239199687104	1.36606742124008	0.451751987794476	2.97599990375083	0.00292034953655628	0.024744796222891	4147	"MATN2"	"matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]"
"502"	"ENSG00000132613"	303.711400846899	3.70291046156121	0.469762473921807	7.80959173049064	5.73735288946534e-15	1.00657186507271e-12	92154	"MTSS2"	"MTSS I-BAR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25094]"
"503"	"ENSG00000132640"	294.053889394625	1.74560822735521	0.314572064078752	5.54292868747183	2.97454026604484e-08	1.64999498287076e-06	22903	"BTBD3"	"BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]"
"504"	"ENSG00000132698"	44.6312976380684	1.60518499798835	0.354177422767135	4.47979296253108	7.47154758755995e-06	0.000211370081252071	57111	"RAB25"	"RAB25, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18238]"
"505"	"ENSG00000132846"	259.323983484609	1.37470827965453	0.259081728476536	5.30061195615825	1.15415164255887e-07	5.60531329922584e-06	84327	"ZBED3"	"zinc finger BED-type containing 3 [Source:HGNC Symbol;Acc:HGNC:20711]"
"506"	"ENSG00000132849"	999.862754789547	-1.66249103570404	0.186918666024084	-8.89263937514889	5.9674235786564e-19	1.68818413040189e-16	10207	"PATJ"	"PATJ crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881]"
"507"	"ENSG00000133067"	6.16143832880417	-1.4651801018387	0.507627696118206	-2.73848465617911	0.00617230405620433	0.0430482543605597	59352	"LGR6"	"leucine rich repeat containing G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:19719]"
"508"	"ENSG00000133069"	95.1574843514348	-1.07109634701141	0.373257792359171	-2.86915012132753	0.00411576402942692	0.0319876275803537	9911	"TMCC2"	"transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]"
"509"	"ENSG00000133104"	2124.06711580845	-1.01908972239785	0.28295002326488	-3.60354775047565	0.000313903047152867	0.00437723583682297	23111	"SPART"	"spartin [Source:HGNC Symbol;Acc:HGNC:18514]"
"510"	"ENSG00000133246"	257.155345500277	1.9116257578983	0.271849384984792	7.01034998263681	2.37722713872758e-12	2.98896692242682e-10	84106	"PRAM1"	"PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]"
"511"	"ENSG00000133424"	22.9572280617846	-3.04832049823575	0.459775615006235	-6.22223176247102	4.90132288624724e-10	4.23384502143311e-08	9215	"LARGE1"	"LARGE xylosyl- and glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:6511]"
"512"	"ENSG00000133454"	91.4403327464339	3.0056429587829	0.515078341392805	5.74930453393267	8.96112848512602e-09	5.6650351920495e-07	84700	"MYO18B"	"myosin XVIIIB [Source:HGNC Symbol;Acc:HGNC:18150]"
"513"	"ENSG00000133789"	681.881077405673	1.99691018637653	0.401773479839128	4.97556999561666	6.5055920539442e-07	2.50398910484464e-05	23075	"SWAP70"	"switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]"
"514"	"ENSG00000134030"	124.781711186277	1.36584103108456	0.243553018125518	5.59044384932178	2.26489919120035e-08	1.27510444018026e-06	9811	"CTIF"	"cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]"
"515"	"ENSG00000134193"	142.236062112508	1.42121669862678	0.357486042597532	3.96321070657329	7.39484597536205e-05	0.00139403833722679	83998	"REG4"	"regenerating family member 4 [Source:HGNC Symbol;Acc:HGNC:22977]"
"516"	"ENSG00000134202"	624.992593883468	-2.64620208978792	0.41457163765715	-6.36131382787676	2.00035262669957e-10	1.87074300196135e-08	2947	"GSTM3"	"glutathione S-transferase mu 3 [Source:HGNC Symbol;Acc:HGNC:4635]"
"517"	"ENSG00000134215"	343.928596385911	1.85096132222521	0.312530616341764	5.9264677011716	3.09520229585694e-09	2.21679172024792e-07	10451	"VAV3"	"vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]"
"518"	"ENSG00000134323"	224.842087432874	1.9098517725582	0.569882619396153	3.35086110992597	0.000805606968979747	0.00930229434793348	4613	"MYCN"	"MYCN proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7559]"
"519"	"ENSG00000134333"	27088.3388313022	1.79537263923107	0.560994169373561	3.3959635342502	0.000683874698836999	0.00814602746530471	3939	"LDHA"	"lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]"
"520"	"ENSG00000134363"	79.9921475638921	-1.83470223189324	0.520327698924373	-3.46205190580743	0.000536073757530087	0.00676277663345649	10468	"FST"	"follistatin [Source:HGNC Symbol;Acc:HGNC:3971]"
"521"	"ENSG00000134470"	313.408298703605	-1.31214824644349	0.495048734866767	-2.7518759583112	0.00592549605676298	0.0417613307987496	3601	"IL15RA"	"interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]"
"522"	"ENSG00000134508"	265.180364163763	1.67889112223549	0.56854957672217	3.4220052791006	0.000621611066711028	0.00757582211190306	91768	"CABLES1"	"Cdk5 and Abl enzyme substrate 1 [Source:HGNC Symbol;Acc:HGNC:25097]"
"523"	"ENSG00000134545"	28.1965272101254	1.8581499483412	0.521294807404889	3.50415117488543	0.000458065241707148	0.00595800721282538	3821	"KLRC1"	"killer cell lectin like receptor C1 [Source:HGNC Symbol;Acc:HGNC:6374]"
"524"	"ENSG00000134627"	128.992754870167	1.15106915422752	0.283550466279409	4.04974583278702	5.12732906806226e-05	0.00103770571781838	143689	"PIWIL4"	"piwi like RNA-mediated gene silencing 4 [Source:HGNC Symbol;Acc:HGNC:18444]"
"525"	"ENSG00000134901"	43.8989905883323	1.53408944007994	0.478022696307869	3.20653782290694	0.00134342643017231	0.0137888557676461	79070	"POGLUT2"	"protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350]"
"526"	"ENSG00000134909"	1420.49145432214	1.88963485473616	0.280556536701516	6.73512500438821	1.63789059558157e-11	1.84421591836826e-09	9743	"ARHGAP32"	"Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]"
"527"	"ENSG00000134986"	131.362384540814	3.74258850869816	0.398790578562006	8.97249450334601	2.89873772156288e-19	8.74723094858815e-17	9315	"NREP"	"neuronal regeneration related protein [Source:HGNC Symbol;Acc:HGNC:16834]"
"528"	"ENSG00000135083"	33.7875880598635	1.62256607829821	0.561323251517143	3.20409068073693	0.00135489794964977	0.0138751359260062	79616	"CCNJL"	"cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]"
"529"	"ENSG00000135114"	93.1506756265823	-1.62814580666276	0.53084962441138	-3.02024549364505	0.00252569876252964	0.0222765449702147	8638	"OASL"	"2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090]"
"530"	"ENSG00000135245"	740.710655367379	1.33903098482148	0.57330086875065	2.74530326867312	0.00604550021854066	0.0423968509193682	29923	"HILPDA"	"hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859]"
"531"	"ENSG00000135338"	27.1105507755247	-1.24275900569653	0.455297402724863	-2.72719202196324	0.00638758551351132	0.0441281548662357	167691	"LCA5"	"lebercilin LCA5 [Source:HGNC Symbol;Acc:HGNC:31923]"
"532"	"ENSG00000135363"	301.744398927427	1.72216088164878	0.558805610768957	2.947521143781	0.00320332845137332	0.0264783526338499	4005	"LMO2"	"LIM domain only 2 [Source:HGNC Symbol;Acc:HGNC:6642]"
"533"	"ENSG00000135437"	96.4316782911473	-1.01164972723489	0.323217641972528	-3.12385598236772	0.00178497800522287	0.017256566516106	5959	"RDH5"	"retinol dehydrogenase 5 [Source:HGNC Symbol;Acc:HGNC:9940]"
"534"	"ENSG00000135476"	117.494575295375	1.81461520903467	0.492965690907287	3.99796374581522	6.38897336580953e-05	0.00123374782606656	9700	"ESPL1"	"extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]"
"535"	"ENSG00000135525"	65.583684273874	1.60204207614327	0.417526206527509	3.79063494918292	0.000150262664754792	0.00241016628542201	9053	"MAP7"	"microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]"
"536"	"ENSG00000135547"	21.8223015195164	-2.55116636321329	0.455499900267207	-5.30095929521072	1.15195773016718e-07	5.60531329922584e-06	23493	"HEY2"	"hes related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]"
"537"	"ENSG00000135631"	406.118652006932	-3.21130636119653	0.198982912893878	-16.0877442590452	3.10962296571371e-58	1.17294978266721e-54	26056	"RAB11FIP5"	"RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845]"
"538"	"ENSG00000135749"	1302.21416646336	-1.07122038698989	0.294677807289588	-3.6355992117953	0.000277335230969899	0.00396754168603714	80003	"PCNX2"	"pecanex 2 [Source:HGNC Symbol;Acc:HGNC:8736]"
"539"	"ENSG00000136002"	68.3909270452903	1.31652922215138	0.279546790965917	4.67911582704191	2.88114656138079e-06	9.35525236401293e-05	50649	"ARHGEF4"	"Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684]"
"540"	"ENSG00000136158"	40.4445488221391	2.0746351984482	0.430209825720366	4.74028350569818	2.13419383040641e-06	7.20911563727729e-05	10253	"SPRY2"	"sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]"
"541"	"ENSG00000136193"	444.204824701806	1.66974647210824	0.395851244999553	4.20818055653168	2.57435133444608e-05	0.000592703147519671	9805	"SCRN1"	"secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]"
"542"	"ENSG00000136205"	129.855314400121	1.90401110684599	0.546072601584464	3.49527584309242	0.000473572051063517	0.00612450437695401	64759	"TNS3"	"tensin 3 [Source:HGNC Symbol;Acc:HGNC:21616]"
"543"	"ENSG00000136231"	407.651478243884	5.78502452167845	0.348528598370461	14.1692079356084	1.42094132331479e-45	2.92352218447822e-42	10643	"IGF2BP3"	"insulin like growth factor 2 mRNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:28868]"
"544"	"ENSG00000136261"	2364.1588633587	1.27448496360333	0.234019104954947	5.44588394353047	5.15487405324611e-08	2.75153560313835e-06	28969	"BZW2"	"basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]"
"545"	"ENSG00000136379"	59.6583699218353	-1.27850129340626	0.361833454209107	-3.52775965535531	0.000419092498255002	0.00553378145887235	58489	"ABHD17C"	"abhydrolase domain containing 17C [Source:HGNC Symbol;Acc:HGNC:26925]"
"546"	"ENSG00000136404"	17.6206562883023	1.48510833092552	0.447286580645602	3.22895128818975	0.00124245055771958	0.0130847561760398	53346	"TM6SF1"	"transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]"
"547"	"ENSG00000136630"	14.9015762010527	1.60165010209437	0.567747128987236	2.87464594147338	0.00404480790458008	0.0315863825734274	3142	"HLX"	"H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]"
"548"	"ENSG00000136828"	213.750680626002	-1.58436669643802	0.266166578540129	-5.946456465906	2.7400936534596e-09	2.00919106822791e-07	9649	"RALGPS1"	"Ral GEF with PH domain and SH3 binding motif 1 [Source:HGNC Symbol;Acc:HGNC:16851]"
"549"	"ENSG00000136848"	5.98288707555969	1.98728193806059	0.561135757704577	3.24897496026633	0.00115821673029749	0.0123296147883786	153090	"DAB2IP"	"DAB2 interacting protein [Source:HGNC Symbol;Acc:HGNC:17294]"
"550"	"ENSG00000136854"	483.923630307818	-1.40032460820372	0.344096742573376	-4.05423049585523	5.02996021654868e-05	0.00102464500108848	6812	"STXBP1"	"syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]"
"551"	"ENSG00000136929"	500.08365642089	1.40174581431477	0.24456346021976	5.72267763278295	1.04858115791391e-08	6.50177774408426e-07	55363	"HEMGN"	"hemogen [Source:HGNC Symbol;Acc:HGNC:17509]"
"552"	"ENSG00000137101"	124.845630247081	1.1638084152565	0.419877598649897	2.7775715307117	0.00547667840130659	0.0394111877832657	971	"CD72"	"CD72 molecule [Source:HGNC Symbol;Acc:HGNC:1696]"
"553"	"ENSG00000137124"	166.08236782743	-1.01898265383984	0.293847729605705	-3.46612261012888	0.000528022427554424	0.00669854460785411	219	"ALDH1B1"	"aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]"
"554"	"ENSG00000137177"	99.6757377526635	1.27635901452565	0.455980645859345	2.79415562905483	0.00520354296781245	0.0380137457868081	63971	"KIF13A"	"kinesin family member 13A [Source:HGNC Symbol;Acc:HGNC:14566]"
"555"	"ENSG00000137198"	54.8648292176491	1.30010263108187	0.481558456116224	2.67349495264601	0.00750654057970355	0.0497330288055769	2766	"GMPR"	"guanosine monophosphate reductase [Source:HGNC Symbol;Acc:HGNC:4376]"
"556"	"ENSG00000137267"	46.3924660029883	-1.50919506156252	0.53343546388331	-2.91337546199604	0.00357544420902366	0.0288174691376864	7280	"TUBB2A"	"tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]"
"557"	"ENSG00000137441"	1785.30714550644	1.92940544684193	0.464400339629549	4.12559796538382	3.69772735928445e-05	0.000793993980980319	83888	"FGFBP2"	"fibroblast growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29451]"
"558"	"ENSG00000137494"	232.052232469682	-1.27505361745891	0.168258109828998	-7.57552437261126	3.57679950598237e-14	5.66084800135616e-12	338699	"ANKRD42"	"ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]"
"559"	"ENSG00000137507"	82.5718343151512	2.04537759369121	0.561264539834244	4.41627461610574	1.00416498032455e-05	0.00027152045202754	2615	"LRRC32"	"leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]"
"560"	"ENSG00000137726"	12.7566813201628	2.14189176132699	0.577492146585756	4.09212394770462	4.27440063385666e-05	0.000894895792279778	53826	"FXYD6"	"FXYD domain containing ion transport regulator 6 [Source:HGNC Symbol;Acc:HGNC:4030]"
"561"	"ENSG00000137752"	1834.66821126895	-1.07195656083383	0.323075646984552	-3.32370915600338	0.000888287840732534	0.0100619271328622	834	"CASP1"	"caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]"
"562"	"ENSG00000137757"	5.808372888948	-1.89132420917411	0.544898825029176	-3.21428015072502	0.00130772014837995	0.0135390312891743	838	"CASP5"	"caspase 5 [Source:HGNC Symbol;Acc:HGNC:1506]"
"563"	"ENSG00000137807"	29.954985750413	1.7756952494491	0.545408467867946	3.19504279190351	0.001398101092192	0.014221044457748	9493	"KIF23"	"kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]"
"564"	"ENSG00000137809"	59.9177472887826	2.38065862400432	0.556626679890778	4.29041502770482	1.78339514421984e-05	0.000435872558358353	22801	"ITGA11"	"integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]"
"565"	"ENSG00000137834"	9.07231236113664	2.16520183510343	0.569961148256825	3.42580435832584	0.000612981735559573	0.00751516936033817	4091	"SMAD6"	"SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]"
"566"	"ENSG00000137842"	258.716809984978	-1.79811247337847	0.233437231547225	-7.69636790008648	1.39988380084062e-14	2.32957133681066e-12	80021	"TMEM62"	"transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]"
"567"	"ENSG00000137960"	5.16978946343721	-1.85326266472935	0.575369011335735	-3.02182840851191	0.00251252930079033	0.022177676729909	54810	"GIPC2"	"GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177]"
"568"	"ENSG00000138080"	75.7125935044463	1.69961178258817	0.423814989717333	4.001973347253	6.28163761090249e-05	0.00121717484940021	11117	"EMILIN1"	"elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880]"
"569"	"ENSG00000138115"	36.5915904147262	1.19044061940731	0.441766866921039	2.68565755679995	0.00723872366932682	0.0484838100278794	1558	"CYP2C8"	"cytochrome P450 family 2 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:2622]"
"570"	"ENSG00000138160"	143.043283943085	1.09885873539085	0.358486524307622	3.05919350125125	0.00221933751628247	0.0202355394570426	3832	"KIF11"	"kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]"
"571"	"ENSG00000138172"	357.268102167623	-1.02682580034505	0.343921724477431	-2.97475173467623	0.00293225754962384	0.024827105448218	51063	"CALHM2"	"calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]"
"572"	"ENSG00000138311"	9.41201688394366	-2.6758052885483	0.527842337289689	-4.56095329877616	5.09219066390374e-06	0.00015183986706913	22891	"ZNF365"	"zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194]"
"573"	"ENSG00000138336"	102.218487227235	1.33369265889362	0.386499504256511	3.45132609477676	0.000557839125204299	0.00696473722895272	80312	"TET1"	"tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]"
"574"	"ENSG00000138378"	3043.13143341203	-1.47721460781443	0.340080427248197	-4.34509260053454	1.39216922606087e-05	0.000356420519504634	6775	"STAT4"	"signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365]"
"575"	"ENSG00000138395"	3.88250011373646	1.98465665709503	0.574480515877987	3.01064082714511	0.00260697026079633	0.0227713918534189	65061	"CDK15"	"cyclin dependent kinase 15 [Source:HGNC Symbol;Acc:HGNC:14434]"
"576"	"ENSG00000138623"	335.414836111054	1.30717017014407	0.401197987370979	3.27470482240684	0.00105772430689918	0.0114677544121595	8482	"SEMA7A"	"semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]"
